STATION,STATION_NAME,DATE,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT06,WT05,WT11,WT04,WT03
GHCND:USC00420072,ALTA UT US,19740209,-9999,-9999,-9999,-9999,0.00,108.0,0.0,32,6,16,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740210,-9999,-9999,-9999,-9999,0.00,106.0,0.0,37,16,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740211,-9999,-9999,-9999,-9999,0.00,104.0,0.0,42,19,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740212,-9999,-9999,-9999,-9999,0.00,102.0,0.0,42,16,17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740213,-9999,-9999,-9999,-9999,0.00,100.0,0.0,39,15,17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740214,-9999,-9999,-9999,-9999,0.00,98.0,0.0,36,11,12,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740215,-9999,-9999,-9999,-9999,0.00,96.0,0.0,38,12,18,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740216,-9999,-9999,-9999,-9999,0.00,94.0,0.0,35,18,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740217,-9999,-9999,-9999,-9999,0.27,91.0,3.1,42,16,16,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740218,-9999,-9999,-9999,-9999,0.81,96.0,7.3,22,5,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740219,-9999,-9999,-9999,-9999,0.27,98.0,3.1,26,5,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740220,-9999,-9999,-9999,-9999,0.19,97.0,2.1,26,9,9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740221,-9999,-9999,-9999,-9999,0.00,96.0,0.0,15,2,4,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740222,-9999,-9999,-9999,-9999,0.00,95.0,0.0,34,4,21,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740223,-9999,-9999,-9999,-9999,1.04,103.0,10.1,21,1,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740224,-9999,-9999,-9999,-9999,0.00,100.0,0.0,14,0,2,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740225,-9999,-9999,-9999,-9999,0.00,97.0,0.0,31,2,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740226,-9999,-9999,-9999,-9999,0.00,96.0,0.0,38,20,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740227,-9999,-9999,-9999,-9999,0.00,93.0,0.0,40,22,23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740228,-9999,-9999,-9999,-9999,0.00,90.0,0.0,33,20,32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740301,-9999,-9999,-9999,-9999,0.00,90.0,0.0,33,20,23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740302,-9999,-9999,-9999,-9999,0.11,90.0,1.2,33,21,25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740303,-9999,-9999,-9999,-9999,1.31,100.0,11.0,32,8,14,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740304,-9999,-9999,-9999,-9999,-9999,103.0,5.5,21,-3,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740305,0.63,-9999,2,-9999,-9999,103.0,2.0,20,0,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740306,-9999,-9999,-9999,-9999,0.00,101.0,0.0,31,20,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740307,-9999,-9999,-9999,-9999,0.00,100.0,0.0,34,25,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740308,-9999,-9999,-9999,-9999,0.00,94.0,0.0,47,28,47,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740309,-9999,-9999,-9999,-9999,0.00,88.0,0.0,50,32,44,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740310,-9999,-9999,-9999,-9999,0.00,84.0,0.0,44,26,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740311,-9999,-9999,-9999,-9999,0.40,87.0,4.0,36,21,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740312,-9999,-9999,-9999,-9999,0.00,82.0,0.0,44,24,30,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740313,-9999,-9999,-9999,-9999,0.00,77.0,0.0,45,30,33,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740314,-9999,-9999,-9999,-9999,0.00,72.0,0.0,37,26,29,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740315,-9999,-9999,-9999,-9999,0.10,73.0,1.0,46,20,27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740316,-9999,-9999,-9999,-9999,0.20,74.0,2.0,46,26,35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740317,-9999,-9999,-9999,-9999,0.00,73.0,0.0,44,35,37,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740318,-9999,-9999,-9999,-9999,0.00,71.0,0.0,50,25,25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740319,-9999,-9999,-9999,-9999,0.46,74.0,4.0,34,24,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740320,-9999,-9999,-9999,-9999,0.00,72.0,0.0,35,4,6,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740321,-9999,-9999,-9999,-9999,0.00,70.0,0.0,33,6,14,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740322,-9999,-9999,-9999,-9999,0.00,68.0,0.0,30,4,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740323,-9999,-9999,-9999,-9999,0.40,66.0,4.0,30,17,19,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740324,-9999,-9999,-9999,-9999,0.00,64.0,0.0,32,11,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740325,-9999,-9999,-9999,-9999,0.00,62.0,0.0,37,20,35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740326,-9999,-9999,-9999,-9999,0.00,62.0,0.0,45,29,30,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740327,-9999,-9999,-9999,-9999,0.93,68.0,7.0,42,26,30,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740328,-9999,-9999,-9999,-9999,0.00,68.0,0.0,40,29,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740329,-9999,-9999,-9999,-9999,0.23,69.0,2.0,32,20,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740330,-9999,-9999,-9999,-9999,0.11,70.0,1.0,40,24,38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740331,-9999,-9999,-9999,-9999,0.94,76.0,7.8,40,20,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740401,-9999,-9999,-9999,-9999,0.00,75.0,0.0,31,16,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740402,-9999,-9999,-9999,-9999,1.45,89.0,14.6,32,24,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740403,-9999,-9999,-9999,-9999,1.21,103.0,14.5,31,12,15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740404,-9999,-9999,-9999,-9999,0.51,107.0,5.9,26,9,16,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740405,-9999,-9999,-9999,-9999,0.00,106.0,0.0,31,8,19,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740406,-9999,-9999,-9999,-9999,0.13,106.0,1.1,50,19,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740407,-9999,-9999,-9999,-9999,0.43,110.0,5.1,31,18,21,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740408,-9999,-9999,-9999,-9999,0.00,108.0,0.0,43,17,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740409,-9999,-9999,-9999,-9999,0.00,106.0,0.0,52,24,38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740410,-9999,-9999,-9999,-9999,1.73,120.0,15.7,44,15,17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740411,-9999,-9999,-9999,-9999,1.75,130.0,13.0,28,10,13,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740412,-9999,-9999,-9999,-9999,0.84,134.0,7.9,31,13,21,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740413,-9999,-9999,-9999,-9999,1.34,143.0,11.8,21,11,16,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740414,-9999,-9999,-9999,-9999,0.00,140.0,0.0,31,14,14,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740415,-9999,-9999,-9999,-9999,0.00,136.0,0.0,41,14,16,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740416,-9999,-9999,-9999,-9999,0.00,131.0,0.0,48,16,32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740417,-9999,-9999,-9999,-9999,0.00,128.0,0.0,42,17,25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740418,-9999,-9999,-9999,-9999,0.00,124.0,0.0,53,25,41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740419,-9999,-9999,-9999,-9999,0.00,121.0,0.0,52,30,32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740420,-9999,-9999,-9999,-9999,1.33,130.0,11.5,44,23,23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740421,-9999,-9999,-9999,-9999,0.15,128.0,1.3,38,23,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740422,-9999,-9999,-9999,-9999,0.00,125.0,0.0,41,28,29,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740423,-9999,-9999,-9999,-9999,0.00,120.0,0.0,56,29,38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740424,-9999,-9999,-9999,-9999,0.00,116.0,0.0,57,37,38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740425,-9999,-9999,-9999,-9999,0.00,111.0,0.0,57,33,34,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740426,-9999,-9999,-9999,-9999,0.00,106.0,0.0,55,26,27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740427,-9999,-9999,-9999,-9999,0.73,111.0,7.1,37,18,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740428,-9999,-9999,-9999,-9999,0.14,110.0,1.2,38,13,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740429,-9999,-9999,-9999,-9999,0.07,110.0,0.6,37,22,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740430,-9999,-9999,-9999,-9999,0.00,106.0,0.0,45,24,27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740501,-9999,-9999,-9999,-9999,0.00,102.0,0.0,49,27,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740502,-9999,-9999,-9999,-9999,0.00,100.0,0.0,52,35,35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740503,-9999,-9999,-9999,-9999,0.00,98.0,0.0,41,29,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740504,-9999,-9999,-9999,-9999,0.00,96.0,0.0,43,32,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740505,-9999,-9999,-9999,-9999,0.00,94.0,0.0,51,36,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740506,-9999,-9999,-9999,-9999,0.00,92.0,0.0,59,37,38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740507,-9999,-9999,-9999,-9999,0.00,90.0,0.0,56,36,41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740508,-9999,-9999,-9999,-9999,0.00,88.0,0.0,53,39,45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740509,-9999,-9999,-9999,-9999,0.00,85.0,0.0,60,41,49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740510,-9999,-9999,-9999,-9999,0.00,81.0,0.0,55,35,37,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740511,-9999,-9999,-9999,-9999,0.00,77.0,0.0,41,30,39,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740512,-9999,-9999,-9999,-9999,0.00,73.0,0.0,56,39,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740513,-9999,-9999,-9999,-9999,0.00,70.0,0.0,55,21,25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740514,-9999,-9999,-9999,-9999,0.00,66.0,0.0,29,22,29,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740515,-9999,-9999,-9999,-9999,0.00,62.0,0.0,44,27,34,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740516,-9999,-9999,-9999,-9999,0.00,58.0,0.0,40,22,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740517,-9999,-9999,-9999,-9999,0.00,53.0,0.0,46,28,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740518,-9999,-9999,-9999,-9999,0.00,48.0,0.0,55,36,39,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740519,-9999,-9999,-9999,-9999,0.00,43.0,0.0,46,32,34,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740520,-9999,-9999,-9999,-9999,0.36,42.0,3.1,47,18,21,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740521,-9999,-9999,-9999,-9999,0.45,44.0,4.1,32,21,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740522,-9999,-9999,-9999,-9999,0.00,40.0,0.0,44,28,38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740523,-9999,-9999,-9999,-9999,0.00,35.0,0.0,55,35,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740524,-9999,-9999,-9999,-9999,0.00,31.0,0.0,58,37,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740525,-9999,-9999,-9999,-9999,0.00,27.0,0.0,59,40,49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740526,-9999,-9999,-9999,-9999,0.00,24.0,0.0,60,41,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740527,-9999,-9999,-9999,-9999,0.00,21.0,0.0,68,45,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740528,-9999,-9999,-9999,-9999,0.00,18.0,0.0,72,44,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740529,-9999,-9999,-9999,-9999,0.00,15.0,0.0,66,46,49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740530,-9999,-9999,-9999,-9999,0.00,12.0,0.0,59,31,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740531,-9999,-9999,-9999,-9999,0.00,9.0,0.0,54,33,45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740601,-9999,-9999,-9999,-9999,0.00,5.0,0.0,54,34,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740602,-9999,-9999,-9999,-9999,0.00,1.0,0.0,61,38,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740603,-9999,-9999,-9999,-9999,0.00,0.0,0.0,65,40,53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740604,-9999,-9999,-9999,-9999,0.00,0.0,0.0,66,40,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740605,-9999,-9999,-9999,-9999,0.31,0.0,0.0,60,40,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740606,-9999,-9999,-9999,-9999,0.00,0.0,0.0,40,31,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740607,-9999,-9999,-9999,-9999,0.23,0.0,0.0,45,31,35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740608,-9999,-9999,-9999,-9999,0.75,6.0,6.3,39,22,27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740609,-9999,-9999,-9999,-9999,0.00,2.0,0.0,44,27,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740610,-9999,-9999,-9999,-9999,0.00,0.0,0.0,55,39,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740611,-9999,-9999,-9999,-9999,0.00,0.0,0.0,60,41,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740612,-9999,-9999,-9999,-9999,0.00,0.0,0.0,64,45,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740613,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,48,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740614,-9999,-9999,-9999,-9999,0.00,0.0,0.0,78,50,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740615,-9999,-9999,-9999,-9999,0.00,0.0,0.0,82,54,64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740616,-9999,-9999,-9999,-9999,0.00,0.0,0.0,80,50,61,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740617,-9999,-9999,-9999,-9999,0.00,0.0,0.0,73,50,53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740618,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,48,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740619,-9999,-9999,-9999,-9999,0.00,0.0,0.0,76,47,53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740620,-9999,-9999,-9999,-9999,0.00,0.0,0.0,73,50,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740621,-9999,-9999,-9999,-9999,0.00,0.0,0.0,66,38,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740622,-9999,-9999,-9999,-9999,0.00,0.0,0.0,66,46,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740623,-9999,-9999,-9999,-9999,0.00,0.0,0.0,72,48,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740624,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,48,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740625,-9999,-9999,-9999,-9999,0.00,0.0,0.0,76,51,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740626,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,44,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740627,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,46,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740628,-9999,-9999,-9999,-9999,0.00,0.0,0.0,73,47,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740629,-9999,-9999,-9999,-9999,0.00,0.0,0.0,71,46,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740630,-9999,-9999,-9999,-9999,0.00,0.0,0.0,69,47,53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740701,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,53,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740702,-9999,-9999,-9999,-9999,0.00,0.0,0.0,72,46,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740703,-9999,-9999,-9999,-9999,0.23,0.0,0.0,65,33,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740704,-9999,-9999,-9999,-9999,0.00,0.0,0.0,68,43,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740705,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,50,61,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740706,-9999,-9999,-9999,-9999,0.00,0.0,0.0,72,52,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740707,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,53,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740708,-9999,-9999,-9999,-9999,0.00,0.0,0.0,70,48,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740709,-9999,-9999,-9999,-9999,0.00,0.0,0.0,68,51,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740710,-9999,-9999,-9999,-9999,0.00,0.0,0.0,71,50,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740711,-9999,-9999,-9999,-9999,0.00,0.0,0.0,68,33,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740712,-9999,-9999,-9999,-9999,0.00,0.0,0.0,62,36,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740713,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,49,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740714,-9999,-9999,-9999,-9999,0.00,0.0,0.0,77,52,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740715,-9999,-9999,-9999,-9999,0.00,0.0,0.0,80,54,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740716,-9999,-9999,-9999,-9999,0.05,0.0,0.0,67,48,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740717,-9999,-9999,-9999,-9999,0.17,0.0,0.0,62,48,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740718,-9999,-9999,-9999,-9999,0.13,0.0,0.0,68,50,68,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740719,-9999,-9999,-9999,-9999,0.00,0.0,0.0,67,49,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740720,-9999,-9999,-9999,-9999,0.00,0.0,0.0,68,47,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740721,-9999,-9999,-9999,-9999,0.15,0.0,0.0,70,47,59,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740722,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,50,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740723,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,48,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740724,-9999,-9999,-9999,-9999,0.00,0.0,0.0,76,49,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740725,-9999,-9999,-9999,-9999,0.00,0.0,0.0,71,48,61,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740726,-9999,-9999,-9999,-9999,0.00,0.0,0.0,74,49,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740727,-9999,-9999,-9999,-9999,0.00,0.0,0.0,77,50,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740728,-9999,-9999,-9999,-9999,0.00,0.0,0.0,76,50,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,19740729,-9999,-9999,-9999,-9999,0.00,0.0,0.0,75,47,54,-9999,-9999,-9999,-9999,-9999,-9999
