STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT09,WT07,WT01,WT06,WT05,WT11,WT04,WT08,WT18,WT03
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661030,-9999,-9999,-9999,-9999,0,0,0,11.1,1.1,7.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661031,-9999,-9999,-9999,-9999,0,0,0,8.3,1.1,4.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661101,-9999,-9999,-9999,-9999,0,0,0,8.3,-1.1,3.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661102,-9999,-9999,-9999,-9999,0,0,0,10.6,0.6,7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661103,-9999,-9999,-9999,-9999,0,0,0,8.9,0.6,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661104,-9999,-9999,-9999,-9999,0,0,0,5.6,-2.8,2.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661105,-9999,-9999,-9999,-9999,0,0,0,8.9,-2.8,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661106,-9999,-9999,-9999,-9999,0,0,0,6.1,0.6,2.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661107,-9999,-9999,-9999,-9999,30.5,330,330,2.8,-1.7,-1.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661108,-9999,-9999,-9999,-9999,42.7,711,457,-1.1,-9.4,-9.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661109,-9999,-9999,-9999,-9999,0,635,0,-5,-15.6,-7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661110,-9999,-9999,-9999,-9999,17.5,610,127,-2.8,-9.4,-3.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661111,-9999,-9999,-9999,-9999,0,559,0,0,-5.6,-1.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661112,-9999,-9999,-9999,-9999,12.2,610,127,2.2,-2.8,0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661113,-9999,-9999,-9999,-9999,0,508,0,7.2,-3.3,3.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661114,-9999,-9999,-9999,-9999,0,457,0,6.7,1.1,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661115,-9999,-9999,-9999,-9999,0,406,0,6.7,3.3,4.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661116,-9999,-9999,-9999,-9999,0,381,0,5.6,2.2,2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661117,-9999,-9999,-9999,-9999,0,356,0,8.9,0.6,2.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661118,-9999,-9999,-9999,-9999,0,356,0,17.8,-0.6,3.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661119,-9999,-9999,-9999,-9999,0,330,0,9.4,-1.1,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661120,-9999,-9999,-9999,-9999,0,305,0,6.7,1.1,3.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661121,-9999,-9999,-9999,-9999,0,279,0,5,-2.2,-2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661122,-9999,-9999,-9999,-9999,0,279,0,2.2,-3.3,-2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661123,-9999,-9999,-9999,-9999,0,254,0,-1.7,-9.4,-7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661124,-9999,-9999,-9999,-9999,0,254,0,-0.6,-12.2,-7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661125,-9999,-9999,-9999,-9999,1,254,0,2.2,-8.9,-4.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661126,-9999,-9999,-9999,-9999,12.7,406,152,-4.4,-9.4,-7.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661127,-9999,-9999,-9999,-9999,0,381,0,6.1,-11.7,-0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661128,-9999,-9999,-9999,-9999,0,381,0,5.6,-2.2,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661129,-9999,-9999,-9999,-9999,6.4,406,51,6.1,-1.7,0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19661130,-9999,-9999,-9999,-9999,0,0,0,5.6,-3.9,-0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670101,-9999,-9999,-9999,-9999,6.1,1397,152,-5.6,-13.3,-9.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670102,-9999,-9999,-9999,-9999,57.2,1930,686,-9.4,-16.7,-16.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670103,-9999,-9999,-9999,-9999,13.2,1778,152,-5,-18.3,-5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670104,-9999,-9999,-9999,-9999,5.8,1676,51,1.1,-6.7,-2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670105,-9999,-9999,-9999,-9999,0,0,0,0,-13.9,-13.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670106,-9999,-9999,-9999,-9999,31.8,1829,381,-8.3,-17.2,-15.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670107,-9999,-9999,-9999,-9999,28.2,2032,305,-11.1,-18.3,-13.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670108,-9999,-9999,-9999,-9999,0,1905,0,-5,-18.9,-7.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670109,-9999,-9999,-9999,-9999,0,1829,0,5.6,-11.1,-3.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670110,-9999,-9999,-9999,-9999,0,1753,0,9.4,-5,3.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670111,-9999,-9999,-9999,-9999,0,1676,0,5.6,-2.2,1.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670112,-9999,-9999,-9999,-9999,11.9,1753,127,1.7,-6.7,-6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670113,-9999,-9999,-9999,-9999,6.6,1753,51,-2.2,-10,-2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670114,-9999,-9999,-9999,-9999,10.9,1778,51,-2.2,-4.4,-4.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670115,-9999,-9999,-9999,-9999,0,1753,0,2.8,-5,1.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670116,-9999,-9999,-9999,-9999,5.6,1753,51,2.2,-11.7,-11.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670117,-9999,-9999,-9999,-9999,7.6,1905,152,-6.1,-14.4,-11.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670118,-9999,-9999,-9999,-9999,3,1905,102,-3.3,-15,-9.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670119,-9999,-9999,-9999,-9999,0,1803,0,2.8,-10,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670120,-9999,-9999,-9999,-9999,0,1778,0,1.1,-5,-2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670121,-9999,-9999,-9999,-9999,3.3,1778,51,2.2,-2.8,-0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670122,-9999,-9999,-9999,-9999,18.3,1880,152,-0.6,-6.1,-5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670123,-9999,-9999,-9999,-9999,36.1,2388,584,-3.9,-9.4,-9.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670124,-9999,-9999,-9999,-9999,15.2,2413,203,-7.2,-16.7,-7.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670125,-9999,-9999,-9999,-9999,32.8,2743,457,-6.7,-9.4,-9.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670126,-9999,-9999,-9999,-9999,23.9,2921,356,-3.3,-13.9,-3.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670127,-9999,-9999,-9999,-9999,8.1,2769,51,7.2,-5.6,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670128,-9999,-9999,-9999,-9999,0,2642,0,10,-3.3,2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670129,-9999,-9999,-9999,-9999,0,2515,0,5.6,-2.2,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670130,-9999,-9999,-9999,-9999,5.3,2489,51,3.3,-6.7,-0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670131,-9999,-9999,-9999,-9999,13.7,2515,102,-0.6,-6.1,-5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670201,-9999,-9999,-9999,-9999,9.9,2540,76,0,-10,-6.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670202,-9999,-9999,-9999,-9999,0,2464,0,-1.7,-12.2,-6.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670203,-9999,-9999,-9999,-9999,0,2413,0,2.2,-10.6,-0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670204,-9999,-9999,-9999,-9999,0,-9999,0,5,-7.8,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670205,-9999,-9999,-9999,-9999,0,2311,0,0,-8.9,-8.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670206,-9999,-9999,-9999,-9999,3,2337,30,-0.6,-13.3,-5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670207,-9999,-9999,-9999,-9999,0,2286,0,-1.1,-7.2,-5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670208,-9999,-9999,-9999,-9999,0,2261,0,3.3,-13.3,-5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670209,-9999,-9999,-9999,-9999,0,2235,0,-1.7,-6.7,-3.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670210,-9999,-9999,-9999,-9999,0,2210,0,-2.8,-6.7,-6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670211,-9999,-9999,-9999,-9999,11.7,2667,152,-2.2,-11.1,-3.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670212,-9999,-9999,-9999,-9999,0,2489,0,2.2,-6.7,-0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670213,-9999,-9999,-9999,-9999,0,2388,0,2.2,-6.1,1.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670214,-9999,-9999,-9999,-9999,0,2286,0,1.1,-11.1,-11.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670215,-9999,-9999,-9999,-9999,41.9,3048,610,-7.2,-15,-13.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670216,-9999,-9999,-9999,-9999,2,2845,51,-11.1,-15,-11.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670217,-9999,-9999,-9999,-9999,17.3,2997,279,-4.4,-11.7,-4.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670218,-9999,-9999,-9999,-9999,28.4,3124,203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670219,-9999,-9999,-9999,-9999,6.9,3023,76,-5.6,-17.8,-9.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670220,-9999,-9999,-9999,-9999,0,2997,0,-1.7,-15.6,-5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670221,-9999,-9999,-9999,-9999,0,2870,0,-3.3,-12.2,-6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670222,-9999,-9999,-9999,-9999,0,2870,0,-2.8,-10,-4.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670223,-9999,-9999,-9999,-9999,0,2794,0,3.9,-5.6,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670224,-9999,-9999,-9999,-9999,0,2743,0,7.8,-3.3,3.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670225,-9999,-9999,-9999,-9999,2.8,2692,28,4.4,-6.7,-4.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670226,-9999,-9999,-9999,-9999,7.6,3023,76,-3.9,-6.7,-5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670227,-9999,-9999,-9999,-9999,0,2997,0,9.4,-10.6,3.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670228,-9999,-9999,-9999,-9999,0,2769,0,8.9,-3.9,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670301,-9999,-9999,-9999,-9999,0,2667,0,7.8,-0.6,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670302,-9999,-9999,-9999,-9999,0,2616,0,6.1,-5,1.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670303,-9999,-9999,-9999,-9999,0,2565,0,1.7,-4.4,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670304,-9999,-9999,-9999,-9999,0,2540,0,1.7,-6.7,-6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670305,-9999,-9999,-9999,-9999,1.3,2540,51,-5,-11.7,-9.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670306,-9999,-9999,-9999,-9999,0,2489,0,-2.2,-10.6,-3.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670307,-9999,-9999,-9999,-9999,0,2438,25,-2.2,-15,-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670308,-9999,-9999,-9999,-9999,0,2413,0,-0.6,-13.3,-2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670309,-9999,-9999,-9999,-9999,0,2413,0,3.3,-7.8,2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670310,-9999,-9999,-9999,-9999,0,2413,0,2.2,-6.1,2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670311,-9999,-9999,-9999,-9999,0,2413,0,2.2,-4.4,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670312,-9999,-9999,-9999,-9999,0,2388,0,0.6,-6.1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670313,-9999,-9999,-9999,-9999,0,2337,0,0.6,-7.8,-1.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670314,-9999,-9999,-9999,-9999,22.9,2565,203,-1.7,-8.9,-6.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670315,-9999,-9999,-9999,-9999,7.6,2718,102,2.2,-12.2,1.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670316,-9999,-9999,-9999,-9999,0,2489,0,8.9,-2.2,3.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670317,-9999,-9999,-9999,-9999,1.3,2489,25,6.7,0,2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670318,-9999,-9999,-9999,-9999,6.9,-9999,25,4.4,-1.7,-0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670319,-9999,-9999,-9999,-9999,27.9,2692,229,0,-5.6,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670320,-9999,-9999,-9999,-9999,10.7,2743,38,2.2,-9.4,-2.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670321,-9999,-9999,-9999,-9999,2,2667,25,3.3,-6.7,2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670322,-9999,-9999,-9999,-9999,0,2565,0,8.3,-3.9,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670323,-9999,-9999,-9999,-9999,0,2489,0,7.8,3.9,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670324,-9999,-9999,-9999,-9999,5.1,2489,51,6.1,-11.1,-3.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670325,-9999,-9999,-9999,-9999,5.1,2489,51,1.1,-11.7,-1.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670326,-9999,-9999,-9999,-9999,0,2438,0,-0.6,-4.4,-2.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670327,-9999,-9999,-9999,-9999,0,2464,25,2.2,-5,1.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670328,-9999,-9999,-9999,-9999,5.8,2515,76,6.7,-0.6,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670329,-9999,-9999,-9999,-9999,11.9,2565,76,6.7,-8.9,-8.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USC00420072,ALTA UT US,2671.9,40.6,-111.63333,19670330,-9999,-9999,-9999,-9999,51.6,3099,483,-8.3,-14.4,-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
